AD_Org_ID[Name],C_Country_ID[Name],C_Region_ID[Name],Name,IsActive,Postal,AreaCode,Locode,Coordinates
,,,CASTRA,Y,7315,,,
,,,GAWLER,Y,7315,,,
,,,GUNNS PLAINS,Y,7315,,,
,,,LEITH,Y,7315,,,
,,,LOONGANA,Y,7315,,,
,,,NIETTA,Y,7315,,,
,,,NORTH MOTTON,Y,7315,,,
,,,PRESTON,Y,7315,,,
,,,SOUTH NIETTA,Y,7315,,,
,,,SOUTH PRESTON,Y,7315,,,
,,,SPALFORD,Y,7315,,,
,,,SPRENT,Y,7315,,,
,,,TURNERS BEACH,Y,7315,,,
,,,ULVERSTONE,Y,7315,,,
,,,UPPER CASTRA,Y,7315,,,
,,,WEST ULVERSTONE,Y,7315,,,
,,,CAMENA,Y,7316,,,
,,,CUPRONA,Y,7316,,,
,,,HEYBRIDGE,Y,7316,,,
,,,HOWTH,Y,7316,,,
,,,LOYETEA,Y,7316,,,
,,,PENGUIN,Y,7316,,,
,,,PRESERVATION BAY,Y,7316,,,
,,,RIANA,Y,7316,,,
,,,SOUTH RIANA,Y,7316,,,
,,,SULPHUR CREEK,Y,7316,,,
,,,WEST PINE,Y,7316,,,
,,,ACTON,Y,7320,,,
,,,BROOKLYN,Y,7320,,,
,,,BURNIE,Y,7320,,,
,,,CAMDALE,Y,7320,,,
,,,COOEE,Y,7320,,,
,,,DOWNLANDS,Y,7320,,,
,,,EMU HEIGHTS,Y,7320,,,
,,,HAVENVIEW,Y,7320,,,
,,,HILLCREST,Y,7320,,,
,,,MONTELLO,Y,7320,,,
,,,OCEAN VISTA,Y,7320,,,
,,,PARK GROVE,Y,7320,,,
,,,PARKLANDS,Y,7320,,,
,,,ROMAINE,Y,7320,,,
,,,ROUND HILL,Y,7320,,,
,,,SHOREWELL PARK,Y,7320,,,
,,,SOUTH BURNIE,Y,7320,,,
,,,UPPER BURNIE,Y,7320,,,
,,,WIVENHOE,Y,7320,,,
,,,BLACK RIVER,Y,7321,,,
,,,BOAT HARBOUR,Y,7321,,,
,,,BOAT HARBOUR BEACH,Y,7321,,,
,,,CHASM CREEK,Y,7321,,,
,,,CORINNA,Y,7321,,,
,,,COWRIE POINT,Y,7321,,,
,,,CRAYFISH CREEK,Y,7321,,,
,,,DETENTION,Y,7321,,,
,,,EAST CAM,Y,7321,,,
,,,EAST RIDGLEY,Y,7321,,,
,,,EDGCUMBE BEACH,Y,7321,,,
,,,GUILDFORD,Y,7321,,,
,,,HAMPSHIRE,Y,7321,,,
,,,HELLYER,Y,7321,,,
,,,HIGHCLERE,Y,7321,,,
,,,LUINA,Y,7321,,,
,,,MAWBANNA,Y,7321,,,
,,,MONTUMANA,Y,7321,,,
,,,MOOREVILLE,Y,7321,,,
,,,NATONE,Y,7321,,,
,,,PARRAWE,Y,7321,,,
,,,PORT LATTA,Y,7321,,,
,,,RIDGLEY,Y,7321,,,
,,,ROCKY CAPE,Y,7321,,,
,,,SAVAGE RIVER,Y,7321,,,
,,,SISTERS BEACH,Y,7321,,,
,,,STOWPORT,Y,7321,,,
,,,TEWKESBURY,Y,7321,,,
,,,TULLAH,Y,7321,,,
,,,UPPER NATONE,Y,7321,,,
,,,UPPER STOWPORT,Y,7321,,,
,,,WARATAH,Y,7321,,,
,,,WEST MOOREVILLE,Y,7321,,,
,,,WEST RIDGLEY,Y,7321,,,
,,,WILTSHIRE,Y,7321,,,
,,,SOMERSET,Y,7322,,,
,,,CALDER,Y,7325,,,
,,,DOCTORS ROCKS,Y,7325,,,
,,,ELLIOTT,Y,7325,,,
,,,FLOWERDALE,Y,7325,,,
,,,HENRIETTA,Y,7325,,,
,,,LAPOINYA,Y,7325,,,
,,,MEUNNA,Y,7325,,,
,,,MILABENA,Y,7325,,,
,,,MOORLEAH,Y,7325,,,
,,,MOUNT HICKS,Y,7325,,,
,,,MYALLA,Y,7325,,,
,,,OLDINA,Y,7325,,,
,,,OONAH,Y,7325,,,
,,,PREOLENNA,Y,7325,,,
,,,SEABROOK,Y,7325,,,
,,,SISTERS CREEK,Y,7325,,,
,,,TABLE CAPE,Y,7325,,,
,,,TAKONE,Y,7325,,,
,,,WEST TAKONE,Y,7325,,,
,,,WYNYARD,Y,7325,,,
,,,YOLLA,Y,7325,,,
,,,ALCOMIE,Y,7330,,,
,,,ARTHUR RIVER,Y,7330,,,
,,,BRITTONS SWAMP,Y,7330,,,
,,,BROADMEADOWS,Y,7330,,,
,,,CHRISTMAS HILLS,Y,7330,,,
,,,COUTA ROCKS,Y,7330,,,
,,,EDITH CREEK,Y,7330,,,
,,,FOREST,Y,7330,,,
,,,HUNTER ISLAND,Y,7330,,,
,,,IRISHTOWN,Y,7330,,,
,,,LILEAH,Y,7330,,,
,,,MARRAWAH,Y,7330,,,
,,,MELLA,Y,7330,,,
,,,MENGHA,Y,7330,,,
,,,MONTAGU,Y,7330,,,
,,,NABAGEENA,Y,7330,,,
,,,NELSON BAY,Y,7330,,,
,,,REDPA,Y,7330,,,
,,,ROBBINS ISLAND,Y,7330,,,
,,,ROGER RIVER,Y,7330,,,
,,,SCOPUS,Y,7330,,,
,,,SCOTCHTOWN,Y,7330,,,
,,,SMITHTON,Y,7330,,,
,,,SOUTH FOREST,Y,7330,,,
,,,TEMMA,Y,7330,,,
,,,THREE HUMMOCK ISLAND,Y,7330,,,
,,,TOGARI,Y,7330,,,
,,,TROWUTTA,Y,7330,,,
,,,WEST MONTAGU,Y,7330,,,
,,,WOOLNORTH,Y,7330,,,
,,,STANLEY,Y,7331,,,
,,,GORMANSTON,Y,7466,,,
,,,LAKE MARGARET,Y,7467,,,
,,,QUEENSTOWN,Y,7467,,,
,,,MACQUARIE HEADS,Y,7468,,,
,,,STRAHAN,Y,7468,,,
,,,GRANVILLE HARBOUR,Y,7469,,,
,,,RENISON BELL,Y,7469,,,
,,,TRIAL HARBOUR,Y,7469,,,
,,,ZEEHAN,Y,7469,,,
,,,ROSEBERY,Y,7470,,,
